filename,subfolder,processor_order,bitcrush_bit_depth,bitcrush_original_sr,bitcrush_processing_date,Resampling_target_rate,Resampling_processing_time,filters_filter_type,filters_low_cutoff,filters_high_cutoff,filters_order,filters_processing_date,only_codec_codec,only_codec_opus_bitrate,only_codec_mp3_bitrate,only_codec_aac_bitrate,only_codec_gsm_bitrate,only_codec_bitrate,only_codec_highpass_filter,error
ex01_default_emphasis_00032.wav,only_codec,,,,,,,,,,,,OPUS,5k,,,,,,
ex01_default_00354.wav,only_codec,,,,,,,,,,,,MP3,,64k,,,,,
ex01_default_emphasis_00049.wav,only_codec,,,,,,,,,,,,OPUS,16k,,,,,,
ex01_default_emphasis_00109.wav,only_codec,,,,,,,,,,,,MULAW,,,,,64k,,
ex01_default_00005.wav,only_codec,,,,,,,,,,,,OPUS,5k,,,,,,
ex01_default_00182.wav,only_codec,,,,,,,,,,,,OPUS,5k,,,,,,
ex01_default_00250.wav,only_codec,,,,,,,,,,,,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_emphasis_00115.wav,only_codec,,,,,,,,,,,,OPUS,24k,,,,,,
ex01_default_emphasis_00151.wav,only_codec,,,,,,,,,,,,GSM,,,,13.2k,,,
ex01_default_emphasis_00003.wav,only_codec,,,,,,,,,,,,OPUS,64k,,,,,,
ex01_default_emphasis_00141.wav,only_codec,,,,,,,,,,,,OPUS,16k,,,,,,
ex01_default_00287.wav,only_codec,,,,,,,,,,,,OPUS,5k,,,,,,
ex01_default_00315.wav,only_codec,,,,,,,,,,,,OPUS,8k,,,,,,
ex01_default_emphasis_00084.wav,only_codec,,,,,,,,,,,,MULAW,,,,,64k,,
ex01_default_00240.wav,only_codec,,,,,,,,,,,,MULAW,,,,,64k,,
ex01_default_00271.wav,only_codec,,,,,,,,,,,,GSM,,,,13k,,,
ex01_default_emphasis_00058.wav,only_codec,,,,,,,,,,,,AAC,,,32k,,,,
ex01_default_00006.wav,only_codec,,,,,,,,,,,,AAC,,,12k,,,,
ex01_default_00292.wav,only_codec,,,,,,,,,,,,AAC,,,24k,,,,
ex01_default_emphasis_00193.wav,only_codec,,,,,,,,,,,,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_00329.wav,only_codec,,,,,,,,,,,,OPUS,24k,,,,,,
ex01_default_00141.wav,only_codec,,,,,,,,,,,,OPUS,16k,,,,,,
ex02_default_00034.wav,only_codec,,,,,,,,,,,,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_00323.wav,only_codec,,,,,,,,,,,,GSM,,,,13.2k,,,
ex01_default_00161.wav,only_codec,,,,,,,,,,,,MULAW,,,,,64k,,
ex01_default_00367.wav,only_codec,,,,,,,,,,,,OPUS,8k,,,,,,
ex01_default_00233.wav,only_codec,,,,,,,,,,,,GSM,,,,13k,,,
ex01_default_00023.wav,only_codec,,,,,,,,,,,,GSM,,,,13.2k,,,
ex01_default_00345.wav,only_codec,,,,,,,,,,,,AAC,,,8k,,,,
ex01_default_essentials_00036.wav,only_codec,,,,,,,,,,,,MULAW,,,,,64k,,
ex01_default_00269.wav,only_codec,,,,,,,,,,,,AAC,,,40k,,,,
ex01_default_00178.wav,only_codec,,,,,,,,,,,,MULAW,,,,,64k,,
ex01_default_00303.wav,only_codec,,,,,,,,,,,,AAC,,,48k,,,,
ex01_default_00024.wav,only_codec,,,,,,,,,,,,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex02_default_00006.wav,only_codec,,,,,,,,,,,,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_emphasis_00014.wav,only_codec,,,,,,,,,,,,MULAW,,,,,64k,,
ex01_default_00036.wav,only_codec,,,,,,,,,,,,AAC,,,8k,,,,
ex01_default_emphasis_00055.wav,only_codec,,,,,,,,,,,,AAC,,,12k,,,,
ex01_default_emphasis_00113.wav,only_codec,,,,,,,,,,,,AAC,,,24k,,,,
ex01_default_00090.wav,only_codec,,,,,,,,,,,,OPUS,32k,,,,,,
ex01_default_00278.wav,only_codec,,,,,,,,,,,,MULAW,,,,,64k,,
ex01_default_emphasis_00140.wav,only_codec,,,,,,,,,,,,AAC,,,64k,,,,
ex01_default_00028.wav,only_codec,,,,,,,,,,,,MULAW,,,,,64k,,
ex01_default_00216.wav,only_codec,,,,,,,,,,,,AAC,,,24k,,,,
ex01_default_emphasis_00129.wav,only_codec,,,,,,,,,,,,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_emphasis_00191.wav,only_codec,,,,,,,,,,,,GSM,,,,13k,,,
ex01_default_emphasis_00142.wav,only_codec,,,,,,,,,,,,GSM,,,,13.2k,,,
ex01_default_emphasis_00153.wav,only_codec,,,,,,,,,,,,AAC,,,56k,,,,
ex02_default_00004.wav,only_codec,,,,,,,,,,,,MULAW,,,,,64k,,
ex01_default_emphasis_00073.wav,only_codec,,,,,,,,,,,,GSM,,,,13.2k,,,
ex01_default_00190.wav,only_codec,,,,,,,,,,,,MULAW,,,,,64k,,
ex01_default_emphasis_00067.wav,only_codec,,,,,,,,,,,,MP3,,40k,,,,,
ex01_default_emphasis_00100.wav,only_codec,,,,,,,,,,,,OPUS,8k,,,,,,
ex01_default_00147.wav,only_codec,,,,,,,,,,,,GSM,,,,13k,,,
ex01_default_00120.wav,only_codec,,,,,,,,,,,,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_00165.wav,only_codec,,,,,,,,,,,,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_emphasis_00108.wav,only_codec,,,,,,,,,,,,MULAW,,,,,64k,,
ex01_default_emphasis_00045.wav,only_codec,,,,,,,,,,,,OPUS,16k,,,,,,
ex01_default_emphasis_00161.wav,only_codec,,,,,,,,,,,,GSM,,,,13k,,,
ex01_default_00184.wav,only_codec,,,,,,,,,,,,GSM,,,,13k,,,
ex01_default_emphasis_00170.wav,only_codec,,,,,,,,,,,,AAC,,,64k,,,,
ex01_default_00210.wav,filters,,,,,,,lowpass_bessel,,14924,8,2026-09-09 06:03:27,,,,,,,,
ex01_default_00105.wav,filters,,,,,,,bandpass_butter,100,11472,5,2026-09-09 06:03:27,,,,,,,,
ex01_default_emphasis_00087.wav,filters,,,,,,,bandpass_ellip,100,5344,5,2026-09-09 06:03:27,,,,,,,,
ex01_default_00260.wav,filters,,,,,,,lowpass_ellip,,4659,8,2026-09-09 06:03:27,,,,,,,,
ex01_default_00261.wav,filters,,,,,,,bandpass_cheby2,100,12482,5,2026-09-09 06:03:28,,,,,,,,
ex01_default_00227.wav,filters,,,,,,,bandpass_cheby2,100,13636,5,2026-09-09 06:03:28,,,,,,,,
ex01_default_emphasis_00131.wav,filters,,,,,,,lowpass_cheby1,,12406,8,2026-09-09 06:03:28,,,,,,,,
ex01_default_emphasis_00118.wav,filters,,,,,,,bandpass_bessel,100,8046,5,2026-09-09 06:03:29,,,,,,,,
ex01_default_00259.wav,filters,,,,,,,lowpass_ellip,,9736,8,2026-09-09 06:03:29,,,,,,,,
ex01_default_essentials_00030.wav,filters,,,,,,,lowpass_ellip,,4471,8,2026-09-09 06:03:29,,,,,,,,
ex02_default_00002.wav,filters,,,,,,,bandpass_butter,100,13316,5,2026-09-09 06:03:29,,,,,,,,
ex01_default_00109.wav,filters,,,,,,,lowpass_bessel,,5987,8,2026-09-09 06:03:29,,,,,,,,
ex01_default_00126.wav,filters,,,,,,,lowpass_butter,,15126,8,2026-09-09 06:03:29,,,,,,,,
ex01_default_emphasis_00157.wav,filters,,,,,,,bandpass_bessel,100,6548,5,2026-09-09 06:03:30,,,,,,,,
ex01_default_00155.wav,filters,,,,,,,bandpass_butter,100,15124,5,2026-09-09 06:03:30,,,,,,,,
ex01_default_00202.wav,filters,,,,,,,lowpass_bessel,,13033,8,2026-09-09 06:03:30,,,,,,,,
ex01_default_emphasis_00192.wav,filters,,,,,,,lowpass_bessel,,15820,8,2026-09-09 06:03:30,,,,,,,,
ex01_default_emphasis_00135.wav,filters,,,,,,,lowpass_butter,,11149,8,2026-09-09 06:03:30,,,,,,,,
ex01_default_emphasis_00106.wav,filters,,,,,,,bandpass_bessel,100,13962,5,2026-09-09 06:03:30,,,,,,,,
ex01_default_essentials_00026.wav,filters,,,,,,,lowpass_cheby1,,15048,8,2026-09-09 06:03:31,,,,,,,,
ex01_default_00356.wav,filters,,,,,,,lowpass_cheby1,,4421,8,2026-09-09 06:03:31,,,,,,,,
ex01_default_00040.wav,filters,,,,,,,bandpass_cheby1,100,9615,5,2026-09-09 06:03:32,,,,,,,,
ex01_default_00133.wav,filters,,,,,,,lowpass_butter,,14786,8,2026-09-09 06:03:32,,,,,,,,
ex01_default_00325.wav,filters,,,,,,,bandpass_cheby2,100,11601,5,2026-09-09 06:03:32,,,,,,,,
ex01_default_00247.wav,filters,,,,,,,bandpass_ellip,100,4766,5,2026-09-09 06:03:32,,,,,,,,
ex01_default_emphasis_00028.wav,filters,,,,,,,bandpass_ellip,100,12479,5,2026-09-09 06:03:33,,,,,,,,
ex01_default_00083.wav,filters,,,,,,,lowpass_bessel,,4415,8,2026-09-09 06:03:33,,,,,,,,
ex01_default_emphasis_00198.wav,filters,,,,,,,bandpass_butter,100,13838,5,2026-09-09 06:03:33,,,,,,,,
ex01_default_00137.wav,filters,,,,,,,lowpass_cheby1,,14091,8,2026-09-09 06:03:33,,,,,,,,
ex01_default_emphasis_00137.wav,filters,,,,,,,bandpass_ellip,100,11805,5,2026-09-09 06:03:34,,,,,,,,
ex01_default_emphasis_00090.wav,filters,,,,,,,lowpass_butter,,6454,8,2026-09-09 06:03:34,,,,,,,,
ex01_default_00282.wav,filters,,,,,,,bandpass_bessel,100,9688,5,2026-09-09 06:03:34,,,,,,,,
ex01_default_emphasis_00030.wav,filters,,,,,,,lowpass_bessel,,14384,8,2026-09-09 06:03:35,,,,,,,,
ex01_default_00094.wav,filters,,,,,,,bandpass_cheby2,100,10550,5,2026-09-09 06:03:35,,,,,,,,
ex01_default_00108.wav,filters,,,,,,,bandpass_cheby2,100,4294,5,2026-09-09 06:03:35,,,,,,,,
ex01_default_00232.wav,filters,,,,,,,bandpass_ellip,100,7962,5,2026-09-09 06:03:35,,,,,,,,
ex01_default_emphasis_00011.wav,filters,,,,,,,bandpass_bessel,100,13614,5,2026-09-09 06:03:36,,,,,,,,
ex01_default_00347.wav,filters,,,,,,,lowpass_ellip,,6691,8,2026-09-09 06:03:36,,,,,,,,
ex01_default_00122.wav,filters,,,,,,,bandpass_bessel,100,12727,5,2026-09-09 06:03:36,,,,,,,,
ex01_default_00123.wav,filters,,,,,,,lowpass_butter,,15739,8,2026-09-09 06:03:36,,,,,,,,
ex01_default_00326.wav,filters,,,,,,,lowpass_ellip,,12327,8,2026-09-09 06:03:37,,,,,,,,
ex01_default_emphasis_00076.wav,filters,,,,,,,lowpass_bessel,,14830,8,2026-09-09 06:03:37,,,,,,,,
ex01_default_emphasis_00077.wav,filters,,,,,,,lowpass_bessel,,15443,8,2026-09-09 06:03:37,,,,,,,,
ex01_default_00153.wav,filters,,,,,,,bandpass_ellip,100,15320,5,2026-09-09 06:03:38,,,,,,,,
ex01_default_00015.wav,filters,,,,,,,bandpass_cheby2,100,15746,5,2026-09-09 06:03:38,,,,,,,,
ex01_default_emphasis_00119.wav,filters,,,,,,,bandpass_bessel,100,15176,5,2026-09-09 06:03:38,,,,,,,,
ex01_default_00034.wav,filters,,,,,,,lowpass_ellip,,9911,8,2026-09-09 06:03:38,,,,,,,,
ex01_default_00196.wav,filters,,,,,,,lowpass_bessel,,7177,8,2026-09-09 06:03:38,,,,,,,,
ex01_default_emphasis_00091.wav,filters,,,,,,,bandpass_ellip,100,4155,5,2026-09-09 06:03:39,,,,,,,,
ex01_default_emphasis_00004.wav,filters,,,,,,,lowpass_butter,,6886,8,2026-09-09 06:03:39,,,,,,,,
ex01_default_00266.wav,filters,,,,,,,bandpass_ellip,100,4369,5,2026-09-09 06:03:39,,,,,,,,
ex01_default_00026.wav,filters,,,,,,,lowpass_bessel,,4963,8,2026-09-09 06:03:39,,,,,,,,
ex01_default_00143.wav,filters,,,,,,,bandpass_cheby2,100,7906,5,2026-09-09 06:03:40,,,,,,,,
ex01_default_emphasis_00167.wav,filters,,,,,,,bandpass_cheby1,100,4300,5,2026-09-09 06:03:40,,,,,,,,
ex01_default_00174.wav,filters,,,,,,,bandpass_cheby1,100,14477,5,2026-09-09 06:03:40,,,,,,,,
ex01_default_emphasis_00138.wav,filters,,,,,,,bandpass_bessel,100,7223,5,2026-09-09 06:03:41,,,,,,,,
ex01_default_00037.wav,filters,,,,,,,bandpass_ellip,100,4071,5,2026-09-09 06:03:41,,,,,,,,
ex01_default_00051.wav,filters,,,,,,,lowpass_butter,,10238,8,2026-09-09 06:03:41,,,,,,,,
ex01_default_emphasis_00042.wav,filters,,,,,,,bandpass_cheby2,100,12371,5,2026-09-09 06:03:41,,,,,,,,
ex01_default_00134.wav,filters,,,,,,,bandpass_cheby2,100,6615,5,2026-09-09 06:03:41,,,,,,,,
ex01_default_00320.wav,filters,,,,,,,bandpass_cheby2,100,9783,5,2026-09-09 06:03:42,,,,,,,,
ex01_default_00222.wav,filters,,,,,,,lowpass_ellip,,13026,8,2026-09-09 06:03:42,,,,,,,,
ex01_default_emphasis_00038.wav,filters,,,,,,,lowpass_cheby1,,4490,8,2026-09-09 06:03:42,,,,,,,,
ex01_default_emphasis_00110.wav,filters,,,,,,,bandpass_bessel,100,8424,5,2026-09-09 06:03:43,,,,,,,,
ex01_default_00312.wav,filters,,,,,,,bandpass_ellip,100,12079,5,2026-09-09 06:03:43,,,,,,,,
ex01_default_emphasis_00021.wav,filters,,,,,,,bandpass_ellip,100,6316,5,2026-09-09 06:03:43,,,,,,,,
ex01_default_00199.wav,filters,,,,,,,bandpass_ellip,100,9418,5,2026-09-09 06:03:44,,,,,,,,
ex01_default_emphasis_00017.wav,filters,,,,,,,lowpass_butter,,7696,8,2026-09-09 06:03:44,,,,,,,,
ex01_default_essentials_00037.wav,filters,,,,,,,lowpass_bessel,,15912,8,2026-09-09 06:03:44,,,,,,,,
ex01_default_emphasis_00145.wav,filters,,,,,,,bandpass_cheby2,100,7583,5,2026-09-09 06:03:44,,,,,,,,
ex01_default_00362.wav,filters,,,,,,,bandpass_cheby2,100,13241,5,2026-09-09 06:03:45,,,,,,,,
ex01_default_00113.wav,filters,,,,,,,lowpass_cheby1,,13879,8,2026-09-09 06:03:45,,,,,,,,
ex01_default_emphasis_00066.wav,filters,,,,,,,bandpass_cheby2,100,13511,5,2026-09-09 06:03:45,,,,,,,,
ex01_default_emphasis_00172.wav,filters,,,,,,,lowpass_ellip,,10517,8,2026-09-09 06:03:46,,,,,,,,
ex01_default_emphasis_00123.wav,filters,,,,,,,bandpass_cheby2,100,4042,5,2026-09-09 06:03:46,,,,,,,,
ex01_default_00284.wav,filters,,,,,,,lowpass_bessel,,6790,8,2026-09-09 06:03:47,,,,,,,,
ex01_default_00117.wav,filters,,,,,,,lowpass_butter,,15759,8,2026-09-09 06:03:47,,,,,,,,
ex01_default_00069.wav,filters,,,,,,,lowpass_cheby1,,11916,8,2026-09-09 06:03:47,,,,,,,,
ex01_default_emphasis_00046.wav,filters,,,,,,,lowpass_butter,,6377,8,2026-09-09 06:03:48,,,,,,,,
ex01_default_essentials_00038.wav,filters,,,,,,,bandpass_cheby1,100,11356,5,2026-09-09 06:03:48,,,,,,,,
ex01_default_emphasis_00114.wav,filters,,,,,,,bandpass_cheby2,100,4659,5,2026-09-09 06:03:48,,,,,,,,
ex01_default_emphasis_00117.wav,filters,,,,,,,lowpass_cheby1,,5034,8,2026-09-09 06:03:49,,,,,,,,
ex01_default_00239.wav,filters,,,,,,,lowpass_ellip,,13984,8,2026-09-09 06:03:49,,,,,,,,
ex01_default_00076.wav,filters,,,,,,,bandpass_ellip,100,9008,5,2026-09-09 06:03:49,,,,,,,,
ex01_default_emphasis_00133.wav,filters,,,,,,,bandpass_butter,100,13647,5,2026-09-09 06:03:50,,,,,,,,
ex01_default_00127.wav,filters,,,,,,,bandpass_cheby1,100,7663,5,2026-09-09 06:03:50,,,,,,,,
ex01_default_00314.wav,filters,,,,,,,bandpass_cheby2,100,15548,5,2026-09-09 06:03:50,,,,,,,,
ex01_default_emphasis_00060.wav,filters,,,,,,,bandpass_ellip,100,11358,5,2026-09-09 06:03:51,,,,,,,,
ex01_default_00007.wav,filters,,,,,,,bandpass_cheby2,100,6029,5,2026-09-09 06:03:51,,,,,,,,
ex01_default_emphasis_00088.wav,filters,,,,,,,bandpass_bessel,100,4999,5,2026-09-09 06:03:52,,,,,,,,
ex01_default_00052.wav,filters,,,,,,,bandpass_ellip,100,14211,5,2026-09-09 06:03:52,,,,,,,,
ex01_default_emphasis_00127.wav,filters,,,,,,,lowpass_bessel,,15826,8,2026-09-09 06:03:52,,,,,,,,
ex01_default_emphasis_00121.wav,filters,,,,,,,bandpass_cheby1,100,5331,5,2026-09-09 06:03:52,,,,,,,,
ex01_default_00043.wav,filters,,,,,,,bandpass_butter,100,4410,5,2026-09-09 06:03:52,,,,,,,,
ex01_default_emphasis_00101.wav,filters,,,,,,,lowpass_bessel,,8848,8,2026-09-09 06:03:53,,,,,,,,
ex01_default_emphasis_00148.wav,filters,,,,,,,lowpass_bessel,,9265,8,2026-09-09 06:03:53,,,,,,,,
ex01_default_00142.wav,filters,,,,,,,lowpass_bessel,,5998,8,2026-09-09 06:03:53,,,,,,,,
ex01_default_00072.wav,filters,,,,,,,bandpass_cheby2,100,5138,5,2026-09-09 06:03:53,,,,,,,,
ex01_default_00341.wav,filters,,,,,,,bandpass_ellip,100,10513,5,2026-09-09 06:03:53,,,,,,,,
ex01_default_emphasis_00063.wav,filters,,,,,,,lowpass_bessel,,14258,8,2026-09-09 06:03:53,,,,,,,,
ex01_default_emphasis_00171.wav,filters,,,,,,,bandpass_cheby2,100,8128,5,2026-09-09 06:03:53,,,,,,,,
ex01_default_00358.wav,filters,,,,,,,bandpass_butter,100,5481,5,2026-09-09 06:03:54,,,,,,,,
ex01_default_00363.wav,filters,,,,,,,bandpass_cheby2,100,14068,5,2026-09-09 06:03:54,,,,,,,,
ex01_default_emphasis_00080.wav,filters,,,,,,,lowpass_ellip,,11883,8,2026-09-09 06:03:55,,,,,,,,
ex01_default_emphasis_00022.wav,filters,,,,,,,bandpass_ellip,100,15170,5,2026-09-09 06:03:55,,,,,,,,
ex01_default_emphasis_00181.wav,filters,,,,,,,bandpass_cheby2,100,5321,5,2026-09-09 06:03:55,,,,,,,,
ex01_default_00136.wav,filters,,,,,,,bandpass_cheby2,100,11762,5,2026-09-09 06:03:55,,,,,,,,
ex01_default_00030.wav,filters,,,,,,,bandpass_cheby2,100,8228,5,2026-09-09 06:03:56,,,,,,,,
ex01_default_emphasis_00103.wav,filters,,,,,,,bandpass_cheby1,100,15093,5,2026-09-09 06:03:56,,,,,,,,
ex01_default_00004.wav,filters,,,,,,,lowpass_butter,,4315,8,2026-09-09 06:03:57,,,,,,,,
ex01_default_00265.wav,filters,,,,,,,lowpass_bessel,,12163,8,2026-09-09 06:03:57,,,,,,,,
ex01_default_00107.wav,filters,,,,,,,bandpass_ellip,100,13600,5,2026-09-09 06:03:57,,,,,,,,
ex01_default_emphasis_00010.wav,filters,,,,,,,lowpass_butter,,5619,8,2026-09-09 06:03:57,,,,,,,,
ex01_default_00359.wav,filters,,,,,,,bandpass_butter,100,15351,5,2026-09-09 06:03:58,,,,,,,,
ex01_default_00350.wav,filters,,,,,,,lowpass_ellip,,12258,8,2026-09-09 06:03:58,,,,,,,,
ex01_default_00021.wav,filters,,,,,,,lowpass_bessel,,14792,8,2026-09-09 06:03:58,,,,,,,,
ex01_default_emphasis_00069.wav,filters,,,,,,,bandpass_ellip,100,14030,5,2026-09-09 06:03:58,,,,,,,,
ex01_default_emphasis_00163.wav,filters,,,,,,,bandpass_ellip,100,10329,5,2026-09-09 06:03:59,,,,,,,,
ex01_default_00330.wav,filters,,,,,,,bandpass_butter,100,10531,5,2026-09-09 06:03:59,,,,,,,,
ex01_default_00294.wav,filters,,,,,,,lowpass_cheby1,,4932,8,2026-09-09 06:03:59,,,,,,,,
ex01_default_emphasis_00006.wav,filters,,,,,,,lowpass_ellip,,4325,8,2026-09-09 06:03:59,,,,,,,,
ex01_default_00223.wav,filters,,,,,,,lowpass_cheby1,,5700,8,2026-09-09 06:04:00,,,,,,,,
ex01_default_00311.wav,filters,,,,,,,lowpass_ellip,,14123,8,2026-09-09 06:04:00,,,,,,,,
ex01_default_emphasis_00200.wav,filters,,,,,,,lowpass_bessel,,7185,8,2026-09-09 06:04:00,,,,,,,,
ex01_default_emphasis_00085.wav,filters,,,,,,,lowpass_bessel,,13832,8,2026-09-09 06:04:00,,,,,,,,
ex01_default_00179.wav,filters,,,,,,,lowpass_cheby1,,11322,8,2026-09-09 06:04:00,,,,,,,,
ex01_default_essentials_00032.wav,filters,,,,,,,bandpass_butter,100,7507,5,2026-09-09 06:04:01,,,,,,,,
ex01_default_00158.wav,filters,,,,,,,bandpass_cheby2,100,5662,5,2026-09-09 06:04:01,,,,,,,,
ex01_default_00277.wav,filters,,,,,,,bandpass_cheby1,100,7254,5,2026-09-09 06:04:02,,,,,,,,
ex01_default_00212.wav,filters,,,,,,,lowpass_butter,,15966,8,2026-09-09 06:04:02,,,,,,,,
ex01_default_00016.wav,filters,,,,,,,lowpass_butter,,12779,8,2026-09-09 06:04:02,,,,,,,,
ex01_default_00074.wav,filters,,,,,,,bandpass_butter,100,5799,5,2026-09-09 06:04:02,,,,,,,,
ex01_default_00374.wav,filters,,,,,,,bandpass_butter,100,12310,5,2026-09-09 06:04:03,,,,,,,,
ex01_default_00201.wav,filters,,,,,,,bandpass_cheby2,100,14733,5,2026-09-09 06:04:03,,,,,,,,
ex01_default_00275.wav,filters,,,,,,,bandpass_cheby1,100,10085,5,2026-09-09 06:04:03,,,,,,,,
ex01_default_00131.wav,filters,,,,,,,lowpass_cheby1,,10548,8,2026-09-09 06:04:03,,,,,,,,
ex01_default_00110.wav,filters,,,,,,,lowpass_cheby1,,8233,8,2026-09-09 06:04:04,,,,,,,,
ex01_default_00205.wav,filters,,,,,,,lowpass_cheby1,,11373,8,2026-09-09 06:04:04,,,,,,,,
ex01_default_emphasis_00064.wav,filters,,,,,,,lowpass_ellip,,12667,8,2026-09-09 06:04:04,,,,,,,,
ex01_default_00191.wav,filters,,,,,,,lowpass_ellip,,12447,8,2026-09-09 06:04:05,,,,,,,,
ex01_default_00283.wav,filters,,,,,,,bandpass_butter,100,7641,5,2026-09-09 06:04:05,,,,,,,,
ex01_default_00145.wav,filters,,,,,,,bandpass_bessel,100,5088,5,2026-09-09 06:04:05,,,,,,,,
ex02_default_00024.wav,filters,,,,,,,bandpass_cheby1,100,10874,5,2026-09-09 06:04:05,,,,,,,,
ex01_default_essentials_00034.wav,filters,,,,,,,bandpass_butter,100,9949,5,2026-09-09 06:04:06,,,,,,,,
ex01_default_00160.wav,filters,,,,,,,bandpass_bessel,100,11109,5,2026-09-09 06:04:06,,,,,,,,
ex01_default_00111.wav,filters,,,,,,,bandpass_butter,100,9804,5,2026-09-09 06:04:06,,,,,,,,
ex01_default_00100.wav,filters,,,,,,,bandpass_ellip,100,5955,5,2026-09-09 06:04:06,,,,,,,,
ex02_default_00023.wav,filters,,,,,,,lowpass_bessel,,6484,8,2026-09-09 06:04:06,,,,,,,,
ex01_default_00226.wav,filters,,,,,,,bandpass_cheby2,100,5465,5,2026-09-09 06:04:06,,,,,,,,
ex01_default_emphasis_00111.wav,filters,,,,,,,bandpass_cheby2,100,13965,5,2026-09-09 06:04:07,,,,,,,,
ex01_default_00198.wav,filters,,,,,,,lowpass_ellip,,15579,8,2026-09-09 06:04:07,,,,,,,,
ex01_default_emphasis_00023.wav,filters,,,,,,,bandpass_ellip,100,10224,5,2026-09-09 06:04:07,,,,,,,,
ex01_default_emphasis_00078.wav,filters,,,,,,,bandpass_cheby1,100,9530,5,2026-09-09 06:04:07,,,,,,,,
ex01_default_00252.wav,filters,,,,,,,bandpass_bessel,100,4145,5,2026-09-09 06:04:08,,,,,,,,
ex01_default_00033.wav,filters,,,,,,,lowpass_cheby1,,9920,8,2026-09-09 06:04:08,,,,,,,,
ex01_default_00360.wav,filters,,,,,,,lowpass_cheby1,,11061,8,2026-09-09 06:04:08,,,,,,,,
ex01_default_emphasis_00071.wav,filters,,,,,,,lowpass_butter,,13487,8,2026-09-09 06:04:09,,,,,,,,
ex01_default_essentials_00033.wav,filters,,,,,,,bandpass_cheby1,100,8200,5,2026-09-09 06:04:09,,,,,,,,
ex01_default_emphasis_00015.wav,filters,,,,,,,lowpass_ellip,,11253,8,2026-09-09 06:04:09,,,,,,,,
ex01_default_00139.wav,filters,,,,,,,bandpass_butter,100,5949,5,2026-09-09 06:04:10,,,,,,,,
ex01_default_emphasis_00183.wav,filters,,,,,,,bandpass_cheby1,100,6311,5,2026-09-09 06:04:10,,,,,,,,
ex01_default_emphasis_00082.wav,filters,,,,,,,bandpass_cheby2,100,9555,5,2026-09-09 06:04:10,,,,,,,,
ex02_default_00033.wav,filters,,,,,,,lowpass_cheby1,,5615,8,2026-09-09 06:04:10,,,,,,,,
ex01_default_emphasis_00081.wav,filters,,,,,,,lowpass_cheby1,,6146,8,2026-09-09 06:04:11,,,,,,,,
ex01_default_00339.wav,filters,,,,,,,lowpass_cheby1,,10917,8,2026-09-09 06:04:11,,,,,,,,
ex01_default_emphasis_00059.wav,filters,,,,,,,bandpass_bessel,100,14366,5,2026-09-09 06:04:12,,,,,,,,
ex01_default_00319.wav,filters,,,,,,,bandpass_cheby1,100,14186,5,2026-09-09 06:04:12,,,,,,,,
ex01_default_emphasis_00079.wav,filters,,,,,,,lowpass_cheby1,,14384,8,2026-09-09 06:04:12,,,,,,,,
ex01_default_00081.wav,filters,,,,,,,bandpass_ellip,100,5852,5,2026-09-09 06:04:13,,,,,,,,
ex01_default_00125.wav,filters,,,,,,,lowpass_butter,,4605,8,2026-09-09 06:04:13,,,,,,,,
ex02_default_00015.wav,filters,,,,,,,bandpass_bessel,100,5406,5,2026-09-09 06:04:13,,,,,,,,
ex01_default_00248.wav,filters,,,,,,,bandpass_ellip,100,8231,5,2026-09-09 06:04:13,,,,,,,,
ex01_default_00313.wav,filters,,,,,,,lowpass_bessel,,9187,8,2026-09-09 06:04:14,,,,,,,,
ex01_default_emphasis_00054.wav,filters,,,,,,,bandpass_ellip,100,15854,5,2026-09-09 06:04:14,,,,,,,,
ex01_default_00063.wav,filters,,,,,,,bandpass_cheby1,100,10615,5,2026-09-09 06:04:14,,,,,,,,
ex01_default_00321.wav,filters,,,,,,,lowpass_butter,,10210,8,2026-09-09 06:04:14,,,,,,,,
ex01_default_emphasis_00024.wav,filters,,,,,,,bandpass_cheby2,100,9401,5,2026-09-09 06:04:14,,,,,,,,
ex01_default_00262.wav,filters,,,,,,,bandpass_cheby2,100,4446,5,2026-09-09 06:04:15,,,,,,,,
ex01_default_emphasis_00165.wav,filters,,,,,,,bandpass_bessel,100,12603,5,2026-09-09 06:04:15,,,,,,,,
ex01_default_00351.wav,filters,,,,,,,lowpass_cheby1,,10467,8,2026-09-09 06:04:15,,,,,,,,
ex01_default_00355.wav,filters,,,,,,,lowpass_butter,,12090,8,2026-09-09 06:04:15,,,,,,,,
ex01_default_00379.wav,filters,,,,,,,bandpass_ellip,100,8000,5,2026-09-09 06:04:15,,,,,,,,
ex01_default_00181.wav,filters,,,,,,,lowpass_cheby1,,13810,8,2026-09-09 06:04:16,,,,,,,,
