input_file,output_file,original_sr,intermediate_sr,bit_depth,final_sr,original_samples,final_samples,processing,processing_date,status
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00153.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00153.wav,48000,16000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:36,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00155.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00155.wav,48000,16000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:36,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00157.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00157.wav,48000,32000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:36,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00158.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00158.wav,48000,8000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:36,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00160.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00160.wav,48000,8000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:36,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00161.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00161.wav,48000,32000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:36,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00162.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00162.wav,48000,8000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:36,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00163.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00163.wav,48000,8000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:36,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00165.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00165.wav,48000,24000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:36,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00169.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00169.wav,48000,16000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:36,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00174.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00174.wav,48000,8000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:36,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00176.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00176.wav,48000,16000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:36,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00178.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00178.wav,48000,8000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00179.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00179.wav,48000,32000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00181.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00181.wav,48000,16000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00182.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00182.wav,48000,16000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00184.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00184.wav,48000,16000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00188.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00188.wav,48000,16000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00190.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00190.wav,48000,16000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00191.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00191.wav,48000,16000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00193.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00193.wav,48000,24000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00196.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00196.wav,48000,32000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00198.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00198.wav,48000,24000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00199.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00199.wav,48000,24000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00201.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00201.wav,48000,24000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00202.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00202.wav,48000,8000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00203.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00203.wav,48000,24000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00204.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00204.wav,48000,16000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00205.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00205.wav,48000,24000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00210.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00210.wav,48000,32000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00212.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00212.wav,48000,8000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00214.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00214.wav,48000,16000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00215.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00215.wav,48000,24000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00216.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00216.wav,48000,32000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00217.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00217.wav,48000,8000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00222.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00222.wav,48000,32000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00223.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00223.wav,48000,16000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00226.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00226.wav,48000,8000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00227.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00227.wav,48000,32000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00228.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00228.wav,48000,16000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00231.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00231.wav,48000,16000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00232.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00232.wav,48000,16000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:37,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00233.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00233.wav,48000,32000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00235.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00235.wav,48000,32000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00236.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00236.wav,48000,16000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00239.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00239.wav,48000,32000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00240.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00240.wav,48000,16000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00241.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00241.wav,48000,32000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00242.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00242.wav,48000,24000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00243.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00243.wav,48000,24000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00244.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00244.wav,48000,24000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00247.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00247.wav,48000,32000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00248.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00248.wav,48000,24000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00250.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00250.wav,48000,32000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00252.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00252.wav,48000,16000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00254.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00254.wav,48000,24000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00259.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00259.wav,48000,8000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00260.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00260.wav,48000,16000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00261.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00261.wav,48000,16000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00262.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00262.wav,48000,32000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00263.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00263.wav,48000,8000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00265.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00265.wav,48000,32000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00266.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00266.wav,48000,16000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00268.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00268.wav,48000,16000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00269.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00269.wav,48000,24000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00271.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00271.wav,48000,16000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00275.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00275.wav,48000,8000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00276.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00276.wav,48000,16000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00277.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00277.wav,48000,32000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00278.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00278.wav,48000,16000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00282.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00282.wav,48000,8000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00283.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00283.wav,48000,8000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:38,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00284.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00284.wav,48000,32000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:39,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00287.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00287.wav,48000,8000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:39,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00288.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00288.wav,48000,32000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:39,success
/data/meeami/Umasubhashini/Expresso_dataset/all_distortion_new_batch_350_files/targets/bitcrush/ex01_default_00291.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/EXPRESSO/EXPRESSO_INS/ex01_default_00291.wav,48000,8000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:14:39,success
